speech,label,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_9,mfcc_10,mfcc_12,mfcc_14,mfcc_15,mfcc_17,mfcc_19,mfcc_20,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,chroma_1,chroma_8,spectral_1,spectral_2,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,tonnetz_6
../data\Angry_Female\jt_anger_10.wav,angry,-301.68024,124.51864,-63.731213,36.323647,-34.269756,-29.238617,0.7961853,0.12141759,-26.233887,-7.497802,-6.7557807,-11.598092,-2.6968877,-8.304304,-5.3570065,-1.5626518,-8.948571,-5.362727,-1.8713539,-0.86590755,3.2558692,-0.22457384,7.0733585,0.96809876,-3.4724817,3.4238398,-4.7384415,-0.20998716,-6.4448066,0.3673849,-1.3375187,-0.36183384,-0.67180413,0.39671978,0.2906702,29.10487148658143,18.83357628929169,-0.02270271847321805,0.025317622300220638,-0.0006971471397905352,-0.001177076272847168,-0.0018304097644609887,-0.025541376941601267
../data\Angry_Female\jt_anger_11.wav,angry,-313.15414,133.91399,-58.333088,48.712154,-34.95662,-31.02274,-3.9179726,2.1876404,-32.739094,-10.264129,-2.4578326,-15.796406,-1.4063936,-8.45622,-9.80413,1.4434415,-11.588598,-4.614699,-6.962125,-8.329744,0.5015282,-8.67432,4.700274,4.8149967,-3.8050232,6.858962,0.53442514,2.1688602,-3.2292361,3.457128,-4.162393,-1.8619741,2.0063548,0.32340968,0.29720116,31.832115731999416,17.068355339140798,-0.0464296204082209,0.01519826742946725,0.020032310512837725,-0.026246384763347636,0.01840754295010433,-0.027728545638308955
../data\Angry_Female\jt_anger_12.wav,angry,-312.96686,121.78482,-69.490486,37.806026,-28.49571,-25.165438,-2.4258604,2.2158082,-28.717613,-6.5401454,-7.1472344,-10.413316,-2.4046302,-4.7427177,-6.3274884,-0.91845447,-10.866033,-1.5510736,-0.5327935,-2.1269972,2.8861418,-5.965177,3.5859811,2.3507695,-3.5971234,5.67479,-0.44003025,1.5899369,-3.4370487,0.57207173,-3.5101488,-2.9216807,-3.6001537,0.4053151,0.3100018,29.45355401706105,18.228617683885155,0.0017390651187553692,0.03694542742280445,-0.014205931191427278,0.014739974832234968,0.02057382794455927,0.009249451435812118
../data\Angry_Female\jt_anger_13.wav,angry,-316.6361,113.83253,-55.49432,32.90795,-25.279152,-23.872787,-3.1829414,-0.92470926,-25.537588,-13.920952,-3.601114,-9.398898,-2.6189337,-7.7012944,-6.3358927,-3.2905443,-9.106357,-4.195413,-4.482315,-4.5262885,-1.7874502,-6.4337654,3.5498242,2.0743804,0.2631357,6.064554,-1.7037729,3.7030666,-1.61977,5.0508165,-2.5249937,-2.8724864,-1.4610616,0.30490837,0.37903237,30.156036234506278,18.633959668811542,-0.0166747181278864,0.01719348734015951,-0.016320269199828572,-0.013389130598529203,0.02290879693114111,-0.018797931117699066
../data\Angry_Female\jt_anger_14.wav,angry,-324.67255,135.74098,-70.266975,42.033283,-29.286373,-25.86227,-2.761475,-8.123797,-28.548767,-8.724213,-7.975341,-11.254385,-3.8854153,-6.7503166,-9.06915,-7.1816425,-15.959313,-2.659432,-5.873177,-6.991811,0.22377425,-8.910968,1.2074612,-2.3602176,-7.993395,2.6169086,-1.510136,5.493203,1.3823959,8.779692,0.45830512,0.12591383,0.3254111,0.36849177,0.42854145,32.8194262327131,16.432781624368662,-0.016029360896021236,0.043107615054954244,0.08939002817496612,0.013550109716672535,0.016109861755631193,-0.035377986610476427
../data\Angry_Female\jt_anger_15.wav,angry,-310.3841,125.73941,-79.920296,47.273556,-30.992079,-20.704033,4.794977,-1.3380475,-31.940483,-7.028512,-2.4534435,-13.188773,3.7261286,-7.860916,-6.0617933,-3.2813525,-11.500496,-0.20472418,-1.4196193,-5.344367,-1.0851064,-8.569107,0.8325825,-3.8770134,-6.31309,2.2283795,-7.861867,0.41451058,-2.2437828,6.7122645,-0.41420358,0.4540515,0.17839766,0.384609,0.40113056,30.0326750065139,16.653933294498486,-0.020300678115710694,0.0007393267008284643,0.044335608156504495,-0.047935920743400424,0.01486372435550423,-0.01637499272052575
../data\Angry_Female\jt_anger_16.wav,angry,-307.30734,115.76525,-71.444756,57.401203,-33.2552,-27.729782,6.2507586,-3.6359425,-31.785885,-11.811328,-3.8618603,-14.222257,-2.38105,-6.4242835,-4.6947436,4.7557025,2.8347929,9.109145,9.216117,5.694238,3.306144,-6.510132,2.776749,-1.7501053,-4.1765804,2.2591133,-7.687915,-0.16672608,-5.972461,1.8477548,-5.93158,-3.38388,-1.9225632,0.46700528,0.13931017,27.702157402701527,19.95938136142265,-0.022797349985001946,-0.018169401890825547,0.004333161221913086,0.014623205638085515,0.018125533170858812,-2.5592625720555484e-06
../data\Angry_Female\jt_anger_17.wav,angry,-318.2307,129.83382,-75.26898,43.413273,-32.275784,-26.609087,2.7085478,-7.920878,-31.87456,-13.31536,1.7951583,-14.044325,1.8369622,-7.2964935,-5.215216,-4.0885634,-10.320625,-4.3741465,-6.725235,-4.2248926,0.13005018,-10.483381,1.7210689,-0.3359889,-4.2064376,4.4670625,-3.1132405,4.1529636,-0.7197262,6.438669,-2.4210227,0.3266737,0.3887407,0.36045942,0.35636508,31.547158529046875,15.300093964564685,-0.03370531753372586,0.039499268361942085,0.02447327494155554,0.024594057532991164,0.011003144714180674,-0.03196891257642589
../data\Angry_Female\jt_anger_18.wav,angry,-328.42255,118.09697,-73.603836,40.043118,-31.766294,-22.3577,1.4993112,-0.7781456,-28.711245,-8.133922,-0.90626675,-9.499241,0.31066027,-10.918015,-6.536976,-3.1640966,-8.710211,2.2057364,-1.8116746,-4.8219004,0.6907399,-6.0503435,3.2567928,0.16477215,-2.3215716,4.4328947,-4.396958,2.3094692,-2.454095,2.6000676,-4.472997,-0.4219323,0.44276106,0.45537233,0.29298958,29.47442331086051,17.123775927497043,-0.03478660705757014,-0.004247878646009973,0.004701961651352604,0.052763824152540786,0.014385418161195866,-0.013432181656860488
../data\Angry_Female\jt_anger_19.wav,angry,-302.85464,140.9934,-76.64932,34.75821,-38.622017,-26.056343,3.6917198,-5.4635134,-29.285059,-11.86182,-6.3898373,-9.802678,-8.364979,-9.731229,-12.42044,-5.0574636,-14.538648,-1.123314,1.4772666,3.7258587,11.855096,1.0001916,7.2646093,2.8276553,-1.7535001,8.389888,-1.2993536,0.29722607,-4.8855815,3.1082892,-1.9893212,-2.222484,-2.6379483,0.40095705,0.16526558,28.076043945869493,19.8271278037988,-0.0650571081590303,-0.00982078149638371,0.003525515356691327,0.0099114773875928,0.026109117744608695,-0.016073944797581723
../data\Angry_Female\jt_anger_2.wav,angry,-316.79794,139.45853,-62.363396,32.660885,-41.455654,-25.713425,1.9665946,-3.217756,-23.20021,-11.597862,-3.6792696,-14.302618,-3.1417654,-9.093663,-9.066631,-3.0897818,-9.966919,2.1476772,1.816194,1.803302,6.5469623,-3.1087718,5.488932,1.0998553,-1.1936101,7.209992,-5.9029155,-2.0504591,-5.0632563,1.9173988,-4.82521,-4.482861,-2.0850585,0.36423334,0.24637742,30.060376870682962,18.66579130253905,-0.037319249201959004,0.011082671474769481,-0.03721733693479759,-0.010692280828759155,0.03468997429185252,-0.01711567435480283
../data\Angry_Female\jt_anger_20.wav,angry,-319.08795,119.5826,-65.19557,36.00777,-26.726336,-27.984873,2.3557527,-7.6199207,-24.586884,-11.826389,-4.30512,-9.483391,-2.0247276,-9.643267,-3.7912924,-1.3977411,-3.6916177,2.2703547,1.3061913,1.414712,2.5796947,-3.6702943,5.1617365,1.6082742,-1.7013171,3.6040068,-4.5547295,0.4782894,-5.7412677,0.22336224,-4.2961454,-2.2109928,-1.1408818,0.3860805,0.24721068,27.840201008701765,18.8212940569035,-0.034244624218942456,-0.006443815049554253,-0.058687834471438945,-0.012814277105135172,0.043622266839712015,0.00043293822091081775
../data\Angry_Female\jt_anger_21.wav,angry,-321.83582,110.42028,-64.807335,31.855364,-37.021564,-16.80791,1.0525347,1.1008506,-21.409807,-5.204481,-4.788391,-9.546486,-4.3287625,-5.6404905,-8.810267,2.8050644,-5.754649,3.9150531,-0.43919203,0.09083804,6.2274604,-4.345139,5.167502,0.3470368,-4.2846994,5.810684,-3.8755333,-1.5485376,-7.196477,0.91127026,-4.668289,-2.7517889,-0.47275203,0.48680672,0.21331117,27.267277239401075,17.656345779815883,-0.04527391304348773,-0.010106444523791754,-0.01635206859544388,0.07900337338896313,9.89669165053125e-05,-0.019727897884292824
../data\Angry_Female\jt_anger_22.wav,angry,-313.03775,122.94309,-72.671005,45.151585,-30.328114,-21.9208,-0.24496835,-1.4091382,-30.381702,-7.1839,-4.0098724,-9.69213,-3.970907,-10.139002,-9.365523,-3.273846,-9.35141,2.2835135,-4.429718,-2.5962942,1.4637243,-8.277305,6.3341823,0.0940187,-3.8389287,6.424122,-3.5964718,4.3647857,-5.9570417,1.6392667,-5.16601,-0.23301038,1.2286861,0.44459248,0.30471072,30.624448028712003,17.8805756873831,-0.04642283289842154,-0.009732443259292884,-0.008697011275217435,0.035991611167719505,0.016335121392917127,-0.01450237536022971
../data\Angry_Female\jt_anger_23.wav,angry,-315.87866,136.17398,-63.623714,35.871162,-37.02787,-29.433256,2.9302452,-8.203379,-29.686237,-14.359466,-1.6797676,-13.527897,0.1001263,-9.47427,-5.851696,-1.3464406,-5.6032295,1.4541537,3.4004288,2.7676861,4.4042144,-3.7088158,3.1568418,-0.46469572,-4.0950403,2.8746517,-2.400111,2.5227544,-5.722502,-0.8276094,-5.2655964,-1.6251092,-1.401253,0.39716956,0.20301384,28.456497506530376,18.481287417120782,-0.05120896740617266,-0.014012923650633821,-0.03074663033176096,0.014000855707899149,0.014472251004210977,0.0003765335041890882
../data\Angry_Female\jt_anger_24.wav,angry,-314.25143,123.92325,-74.984146,57.11965,-32.92029,-35.944965,-0.411076,-7.3242383,-32.761642,-8.008436,-1.9122012,-13.609692,1.856029,-9.993159,-4.0946093,-5.4169574,-12.523753,-2.9542382,-3.9838755,-1.3213797,5.1214237,-2.3946443,10.696068,5.8779955,-1.0053784,5.962563,-4.115452,0.22633165,-5.4897075,0.7860098,-5.1932163,-1.007046,-1.1962631,0.4591996,0.2685447,29.930704969091924,16.335868281555214,-0.04352337269345679,0.02207147796769707,-0.031343762779647115,0.008508380786899297,0.028765218233952356,-0.012284752427355373
../data\Angry_Female\jt_anger_25.wav,angry,-302.48334,132.0654,-67.072784,28.928007,-30.045925,-19.89138,5.495996,-4.4957356,-19.214998,-11.2485895,-13.120216,-12.669147,-9.78828,-6.218042,-11.218893,-2.4475205,-7.382689,2.6312618,3.8946078,5.1547375,6.700263,-1.7115908,7.183672,0.57844347,-3.9267235,4.471672,-4.9483547,-0.738052,-5.7814837,0.3273121,-4.6024475,-2.5211265,-0.93686396,0.39067313,0.24938771,27.920107301266547,19.416313453148735,-0.07116360052373968,-0.015166217724706357,-0.02205432323845742,-0.003927060819652485,0.016253640266103993,-0.027112011060676244
../data\Angry_Female\jt_anger_26.wav,angry,-305.9062,120.63368,-89.0781,43.581455,-28.788595,-26.212406,-1.3011516,0.15598227,-24.929161,-6.0145426,-6.388257,-12.34622,-1.4108953,-6.461892,-7.3738413,-0.97587943,-7.7350545,0.85403794,2.6220152,2.4705906,3.8345811,-6.800459,3.4329271,-0.5841314,-4.1126027,6.9235053,-3.5207179,-1.3468306,-5.48564,2.574902,-3.6332614,-3.5368533,-1.1041336,0.4168627,0.27269936,28.76935168629475,17.54685197268158,-0.04829293597964862,-0.025753744075738032,-0.08549579625728183,0.004761842799727605,0.024743451653454367,-0.019380016687071497
../data\Angry_Female\jt_anger_27.wav,angry,-313.9794,141.13985,-77.33033,35.98422,-34.862576,-26.813343,-3.3966281,-3.7509925,-29.394419,-10.702779,-0.7201957,-11.240696,1.5950722,-10.6521435,-7.501091,-2.823539,-11.425614,1.4771498,-3.3057406,-4.6563835,1.6652287,-10.505718,0.33055013,-3.3184829,-8.091051,4.3870006,-4.5747695,0.5994908,-2.2725406,5.5276732,-0.6932498,0.97834,1.6316284,0.3963167,0.3011558,31.19000602774035,17.17608708068532,-0.0382661170824276,-0.00525409034770073,0.002200648715754162,0.027628405248078206,0.03132286684933946,-0.010902359402949306
../data\Angry_Female\jt_anger_28.wav,angry,-359.773,121.4549,-54.90963,21.485664,-26.954529,-16.894377,-1.832276,-5.2292204,-20.420197,-9.992429,-6.7070312,-9.360049,-4.10453,-8.955845,-8.831955,-1.9349762,-9.318978,-3.9510996,1.0104691,0.85635424,3.0812097,-2.9290752,3.6582944,2.9995625,1.3888124,8.2387085,0.80225694,1.7063489,-4.4943314,0.690529,-2.0274248,-1.4243351,-1.2150637,0.42975414,0.29329866,28.166277606515123,17.61039024460228,-0.030960807213343457,0.017920150026221233,-0.03177377856258163,0.045045191296641224,0.03505405853415859,-0.01572929717362979
../data\Angry_Female\jt_anger_3.wav,angry,-351.28244,123.08385,-73.25682,39.346943,-36.4416,-20.234295,-5.8578033,6.432778,-30.445215,-4.7573657,-0.9885672,-12.286606,1.6120915,-7.0878234,-10.037968,-4.4710617,-16.998144,-1.9852034,-4.858742,-7.7219405,3.1036608,-5.754471,5.5187182,2.9255586,-1.5046463,8.612096,-3.3354576,1.4765456,-1.593153,4.1478534,-2.9553082,-1.6396884,-1.0783198,0.33766696,0.283681,29.46761989271515,16.762920303208162,-0.02577286639717032,0.0035734702897448315,-0.013221656765309743,-0.07967811543725027,0.021541397449634295,-0.023066954168555493
../data\Angry_Female\jt_anger_4.wav,angry,-304.21524,129.54906,-64.24872,30.489424,-32.329536,-28.102652,-6.0493555,-2.0302358,-30.111704,-12.486378,-1.4351053,-12.375856,-4.872954,-6.653611,-8.367287,-1.7724752,-7.3332214,0.54096335,-5.0395384,-5.8526897,0.8780084,-6.1806126,7.1061506,5.6708384,-0.6524949,4.2827244,-5.763419,0.8937397,-0.8390837,5.8080745,-2.218093,-2.044566,-0.18063612,0.29807174,0.35956255,31.775264559718106,17.18055004936582,-0.01779074284033942,0.015117562825408494,-0.023531296527217853,-0.0691162109343566,0.03228899614825153,-0.02183896784188276
../data\Angry_Female\jt_anger_5.wav,angry,-315.76147,129.49095,-74.18767,46.056797,-31.112774,-30.076086,-5.352387,1.3694805,-33.656227,-10.703254,-1.1263844,-14.0688,-0.92026454,-8.1897135,-10.603636,-7.23733,-15.583432,-3.7855859,-10.523873,-9.165089,1.5312985,-10.8957815,2.8364565,4.202314,1.8592079,13.385499,1.9579337,6.2240796,-1.9186878,4.771203,-2.6317866,-0.56570977,1.0712858,0.37281963,0.31657618,31.843373360013533,16.74739979688361,-0.035529882307102,0.01750631552102928,-0.01373530962737346,0.04996370980410181,0.013090814862470383,-0.012987774749423925
../data\Angry_Female\jt_anger_6.wav,angry,-303.56567,128.96684,-74.15352,53.180145,-27.373806,-32.516975,-2.8169286,2.3057883,-28.821579,-10.485995,-3.327117,-14.299338,0.1060818,-7.1577845,-8.570638,-1.192767,-10.2603855,-1.6398549,-2.8216062,-6.6748843,-0.3813647,-6.9706655,1.7534968,-0.9736269,-6.5622916,0.38785505,-5.6983633,-0.24055283,-5.6912947,0.92426807,-3.2207015,-1.1698174,-1.7349697,0.37537462,0.2952768,32.72767043693318,16.583795991616437,-0.05272890397546688,0.028867047258204225,-0.016910074562320295,-0.030303414722786248,0.031104987681516753,-0.020404311042511742
../data\Angry_Female\jt_anger_7.wav,angry,-317.06958,137.39604,-62.81471,41.95603,-29.819992,-30.76768,-3.1860774,-1.8468852,-31.920237,-8.511167,-5.270808,-13.769832,-0.99684,-7.1201425,-5.8732996,-5.1344037,-9.553932,-4.883031,-4.1662254,-3.2106004,0.9486605,-6.1392236,3.7410522,2.2122152,-1.0541968,8.110813,-0.50986564,1.5948144,-1.8958457,1.3356912,-3.775223,-1.9399077,-0.78832847,0.32452208,0.2224536,30.260920042374774,18.255997782939556,-0.057039847823329194,0.0016061986078466867,-0.09365477899747392,0.0059701323609605925,0.04155382200003095,-0.03170573130600283
../data\Angry_Female\jt_anger_8.wav,angry,-320.7143,122.73346,-57.077763,52.914364,-26.862185,-30.900467,1.0524956,-3.2828026,-27.576744,-10.5738735,-9.444344,-11.406573,-5.4101467,-8.379399,-9.485626,-3.7074332,-11.388461,-5.865278,-4.384519,-4.2545743,0.43237546,-4.3200684,4.054896,0.8680886,-1.6571447,6.980083,1.2861645,6.103776,-3.2798574,0.8460433,-3.3455079,-1.5181047,-0.6288105,0.3522171,0.26230922,31.54559033977256,18.588659293344413,-0.08531553476934474,0.008822170434299238,-0.020265507842545275,0.04307697582054204,0.0007151621672223605,-0.015869355119414386
../data\Angry_Female\jt_anger_9.wav,angry,-325.1184,119.211784,-75.16426,39.44643,-30.026901,-26.136765,-6.526842,1.6897689,-30.34191,-8.633669,-8.264366,-14.26518,0.085711345,-5.682886,-5.0599194,-5.0638695,-11.781347,-0.3154562,2.6880534,2.9840164,5.923951,-4.2773447,6.0014105,3.8937097,-1.5955409,6.9186673,-1.5989019,0.75302917,-3.6813486,2.7301574,-1.1379616,0.15107912,-0.76436615,0.45271742,0.23766433,27.884270377223963,19.36803727880994,-0.059237633624845215,-0.022370110414420313,-0.022679594151590023,0.02042611067807748,0.007438690111722004,-0.0077996437351697985
../data\Angry_Female\ws_anger_01.wav,angry,-544.0298,114.14282,-9.852953,44.520252,0.99745685,12.2804785,22.491776,16.928553,-5.5383,6.4113517,-3.5578265,-8.107732,-0.9636146,2.8675807,-0.5174929,4.8620152,2.8562858,4.4488406,1.2259978,-5.739998,-1.5494096,1.1255842,3.2797542,-2.0629294,-1.9965163,2.763541,-1.8696213,0.97847277,-0.059000514,3.6044025,0.11008541,0.6339036,-0.71746284,0.54879737,0.44451234,22.95478285313186,15.135525585495825,-0.11030383216864116,0.03013939570832245,-0.01390112186428436,-0.18753572603499027,0.04986542477462123,-0.0465746733973014
../data\Angry_Female\ws_anger_02.wav,angry,-575.85425,110.54472,-0.27257362,47.371067,17.781904,7.311802,18.352829,11.81486,-6.2539015,1.6138467,-7.7360797,-1.8397425,-2.095152,1.5077736,-1.9811714,2.7354634,0.11813058,1.3740122,-1.0306103,-4.5001698,-0.7209667,2.9423664,4.923875,0.31863675,-0.7857751,3.9214573,1.5666274,0.05006831,3.6719913,2.65102,-1.1604067,0.5197617,-1.1181934,0.5329813,0.49635494,22.338315857982874,15.320317319551023,-0.10765954504798952,0.04678838456163033,-0.019522382479466027,-0.11846688383920798,0.06340298204417034,-0.023638975269119903
../data\Angry_Female\ws_anger_03.wav,angry,-556.90137,139.63284,-13.932004,33.426987,5.9537115,8.981121,21.927347,14.087699,-1.1324652,1.6628006,-2.1778495,-7.0878305,-3.037775,-1.0570139,-1.7310987,3.083764,5.9430127,6.76791,-1.9966092,-3.1906216,-0.1150382,-1.4321505,4.590727,-0.34700975,-2.9468637,2.2566352,-1.823911,-0.12585056,1.7769448,3.7286596,-1.9064251,0.42704922,0.60328054,0.47695845,0.44348744,22.97098299424578,15.93988782997321,-0.09765263652519225,0.07290776508302026,-0.007058056046399092,-0.131256532842831,0.05546156754348465,-0.04452614434494703
../data\Angry_Female\ws_anger_04.wav,angry,-485.95544,125.36827,-1.7481647,44.70022,0.092911944,-2.838739,19.031313,11.733282,-1.7399961,-4.1856604,-6.6824636,-4.700516,-6.5023804,1.9856267,2.5938492,6.1964173,-1.0702944,2.8684378,2.293003,-1.6377144,5.244429,4.0167937,2.359697,4.768241,3.1608171,0.7237367,0.118558265,2.0229454,-4.517183,1.8206558,-1.7545818,-3.300251,-1.2588074,0.48618576,0.30010504,21.445051894734732,17.716624289138288,-0.07467727343119229,0.01712637963272665,-0.06949762920820293,-0.11402104525786654,0.04674263158520796,-0.024664876781357863
../data\Angry_Female\ws_anger_05.wav,angry,-514.0568,94.65652,3.3918355,38.724842,1.6405557,10.36771,17.11492,14.3610735,-2.709439,-1.4903938,-3.0429435,-3.810207,-6.372636,2.6038923,-2.7367098,5.9814262,3.3934708,7.836501,4.1086946,2.1545095,6.407164,-0.7650318,1.6725485,2.2770517,-2.342126,1.345867,-0.2558526,-1.0125514,-2.60431,-1.3739018,-2.2113905,-3.5704439,-4.966052,0.5335343,0.27218115,21.67088295236844,16.5363412938664,-0.051907014527831356,0.030210676647012127,-0.10250749611507431,-0.06180096533627275,0.054181477318678256,-0.008659221358557827
../data\Angry_Female\ws_anger_06.wav,angry,-511.81604,113.45386,13.627928,37.115814,-1.4360874,4.7083764,20.35255,8.404881,-5.501767,-2.4075782,-4.6147118,-2.6999211,-3.2816477,-0.2609811,-2.618375,1.8227612,0.48260394,4.2668386,-1.078884,-3.7531135,2.2986417,1.1488986,2.9820316,1.434216,-0.33567804,4.1661882,2.2763934,1.3600035,-1.2029498,2.3185496,-2.4928696,-2.351146,0.84678996,0.45293298,0.36869285,23.959985810855862,17.712590870263476,-0.06157040120397773,0.04277667105972335,-0.0738895037326459,-0.08169640899480671,0.06111180038848708,-0.02481465559074764
../data\Angry_Female\ws_anger_07.wav,angry,-456.72177,80.511635,-3.0571566,32.389286,11.586811,-7.8030434,4.076259,8.957954,-4.470112,-2.8332794,-3.5623567,0.3170949,-5.6276226,-3.511984,-4.1970496,1.7795503,-2.3119228,3.1677852,3.6856604,-1.1614742,2.8277936,2.846312,-0.11263424,1.8912628,1.5001779,-0.13446435,-0.5118885,0.104522176,-3.2266774,-0.64865947,-1.6089008,-4.621811,-1.7129017,0.56261116,0.29114026,21.967542912894817,15.320582081365739,-0.030277830621265697,0.012698642904577956,-0.07049947436927889,-0.11635928150405266,0.043294589063735685,-0.014814594215698848
../data\Angry_Female\ws_anger_08.wav,angry,-513.2374,95.2817,11.685946,36.859467,3.3659968,3.984284,15.819063,8.707728,-4.8265824,-3.5216293,-5.2956243,-3.3497925,-3.9364336,1.1647472,2.24138,5.537672,6.036134,4.912153,0.20569417,-1.6365551,-0.5414506,0.24549234,3.7792804,0.71696925,-1.0928909,1.4093553,-1.227285,-2.3361192,-0.096760765,1.7361392,-3.1770751,-0.39112845,1.4916288,0.5395713,0.36344546,22.085888054622252,16.7379788871141,-0.06667304486887225,0.028896312636555607,-0.09516821338117817,-0.1245737082987132,0.05176685135661674,-0.017932906850428407
../data\Angry_Female\ws_anger_09.wav,angry,-553.55695,98.30188,8.973689,40.368656,-3.372164,8.876648,21.634281,16.058174,0.6557833,-0.5981593,-6.0220766,-3.2604628,-3.837323,-0.9117634,-2.3516016,2.877746,3.6212804,6.349876,-1.0079862,-2.836042,0.7670924,0.42702994,4.1238403,-0.39469478,-0.39439502,2.9796154,-2.46554,-0.62594265,1.9487239,3.64806,-3.412121,-1.1367226,-0.89434296,0.5582069,0.38275278,22.099639564100087,16.617759090850754,-0.03767049183328551,0.01761821738130553,-0.09229767408773876,-0.14226787640816654,0.062456473239427074,0.0015825511151811738
